sample_idx,Canonical_smiles,neutral_loss,importance,abs_importance
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.30604198575019836,-0.0104292631149292,0.0104292631149292
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.3100734055042267,-0.010707199573516846,0.010707199573516846
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.33407339453697205,-0.011877834796905518,0.011877834796905518
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.004031199961900711,0.010053873062133789,0.010053873062133789
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.02399980090558529,0.008713304996490479,0.008713304996490479
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.024000000208616257,0.008713245391845703,0.008713245391845703
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.025990599766373634,0.008579611778259277,0.008579611778259277
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.028031200170516968,0.008442521095275879,0.008442521095275879
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.03198980167508125,0.008176743984222412,0.008176743984222412
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.03213540092110634,0.008167088031768799,0.008167088031768799
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.04999040067195892,0.006968319416046143,0.006968319416046143
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.05195840075612068,0.006836235523223877,0.006836235523223877
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.052031200379133224,0.006831347942352295,0.006831347942352295
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.05598960071802139,0.006565570831298828,0.006565570831298828
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.07595840096473694,0.0052062273025512695,0.0052062273025512695
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.07998959720134735,0.004931747913360596,0.004931747913360596
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.08198019862174988,0.004796266555786133,0.004796266555786133
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.08409380167722702,0.004652142524719238,0.004652142524719238
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.1039896011352539,0.0032930374145507812,0.0032930374145507812
