ID,IUPAC_Name,SMILES,Formula,CAS,CID,Identification_Confidence,Plasma_Detection_Number,Plasma_Detection_Rate,Seafood_Detection_Number,Seafood_Detection_Rate,PBT_Detection_Rate>0.5,PBT_QSAR,PBT_Prob_GAT,PBT_Pred_GAT,PBT_Prob_CNN2D,PBT_Pred_CNN2D,PBT_Label,First_PBT_Identification,First_Environmental_and_Human_Detection,Tanimoto_Match_Source,Max_Tanimoto_Similarity,Tanimoto_Match>0.6,Pollutant_Type,SMILES_clean
624,"2-chloro-1-[6-[[5-fluoro-2-(4-methylsulfonylanilino)pyrimidin-4-yl]amino]spiro[2H-indole-3,1'-cyclopropane]-1-yl]ethanone",CS(=O)(=O)c1ccc(Nc2ncc(F)c(Nc3ccc4c(c3)N(C(=O)CCl)CC43CC3)n2)cc1,C23H21ClFN5O3S,,118507344,level 3,14,0.0722,0,0,0,0,0.9065684,1,0.9699453,1,1,0,1,Industrial_chemical.csv,0.3870967741935484,0,Industry and consumer goods,CS(=O)(=O)c1ccc(Nc2ncc(F)c(Nc3ccc4c(c3)N(C(=O)CCl)CC43CC3)n2)cc1
625,"N-[3-[4-[3,5-dichloro-4-(3-chloropropoxy)phenoxy]sulfanylphenoxy]-2-hydroxypropyl]methanesulfinamide",CS(=O)NCC(O)COc1ccc(SOc2cc(Cl)c(OCCCCl)c(Cl)c2)cc1,C19H22Cl3NO5S2,,170376539,level 3,91,0.4691,0,0,0,0,0.9710868,1,0.9057541,1,1,0,1,Norman_Human metabolites.csv,0.373134328358209,0,Transformation and metabolic products,CS(=O)NCC(O)COc1ccc(SOc2cc(Cl)c(OCCCCl)c(Cl)c2)cc1
626,4-[bromo(chloro)methyl]-2-cyclohexylsulfanyl-3-iodo-6-methylsulfanyl-5-phenylsulfanylbenzenesulfonic acid,CSc1c(Sc2ccccc2)c(C(Cl)Br)c(I)c(SC2CCCCC2)c1S(=O)(=O)O,C20H21BrClIO3S4,,154450201,level 3,20,0.1031,0,0,0,0,0.83354235,1,0.8829047,1,1,0,1,Industrial_chemical.csv,0.2857142857142857,0,Industry and consumer goods,CSc1c(Sc2ccccc2)c(C(Cl)Br)c(I)c(SC2CCCCC2)c1S(=O)(=O)O
627,2-[5-amino-4-(4-fluorophenyl)sulfonyl-3-methylsulfanylpyrazol-1-yl]-N-(4-bromo-2-fluorophenyl)acetamide,CSc1nn(CC(=O)Nc2ccc(Br)cc2F)c(N)c1S(=O)(=O)c1ccc(F)cc1,C18H15BrF2N4O3S2,,50790552,level 3,4,0.0206,0,0,0,0,0.6254131,1,0.5557889,1,1,0,1,Norman_Human metabolites.csv,0.396551724137931,0,Transformation and metabolic products,CSc1nn(CC(=O)Nc2ccc(Br)cc2F)c(N)c1S(=O)(=O)c1ccc(F)cc1
628,"1-[4-chloro-2-(cyclopentanecarbonyl)phenyl]-3-[4-(methanesulfonamidomethyl)-5-methylsulfanyl-1,3-thiazol-2-yl]urea",CSc1sc(NC(=O)Nc2ccc(Cl)cc2C(=O)C2CCCC2)nc1CNS(C)(=O)=O,C19H23ClN4O4S3,,87230584,level 3,80,0.4124,0,0,0,0,0.119713195,0,0.5011218,1,1,0,1,Norman_Human metabolites.csv,0.3582089552238806,0,Transformation and metabolic products,CSc1sc(NC(=O)Nc2ccc(Cl)cc2C(=O)C2CCCC2)nc1CNS(C)(=O)=O
629,"(3S)-4-[5-(2,6-dichlorophenyl)-1,3-oxazol-2-yl]-3-[[(2S)-2-(3-formamido-2-oxo-1-pyridinyl)propanoyl]amino]-4-oxobutanoic acid",C[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)c1ncc(-c2c(Cl)cccc2Cl)o1)n1cccc(NC=O)c1=O,C22H18Cl2N4O7,,89135320,level 3,1,0.0052,0,0,0,0,0.002101892,0,0.76754284,1,1,0,1,Norman_Pharmaceuticals.csv,0.2808988764044944,0,Pharmaceuticals,C[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)c1ncc(-c2c(Cl)cccc2Cl)o1)n1cccc(NC=O)c1=O
630,"benzyl N-[(4R)-1-[(1S)-1-[4-chloro-3-[5-(difluoromethyl)-1,2,4-triazol-1-yl]phenyl]ethyl]-4-[1-(difluoromethyl)isoquinolin-6-yl]-4-(2,2-dimethylpropyl)-5-oxoimidazol-2-yl]carbamate",C[C@@H](c1ccc(Cl)c(-n2ncnc2C(F)F)c1)N1C(=O)[C@@](CC(C)(C)C)(c2ccc3c(C(F)F)nccc3c2)N=C1NC(=O)OCc1ccccc1,C37H34ClF4N7O3,,173810323,level 3,178,0.9175,0,0,1,1,0.9962413,1,0.5274581,1,1,0,1,Norman_Human metabolites.csv,0.2803738317757009,0,Transformation and metabolic products,C[C@@H](c1ccc(Cl)c(-n2ncnc2C(F)F)c1)N1C(=O)[C@@](CC(C)(C)C)(c2ccc3c(C(F)F)nccc3c2)N=C1NC(=O)OCc1ccccc1
631,"(19R,22R,23S,24E,27S,28R)-10-chloro-23-[2-[3-hydroxy-3-(trifluoromethyl)azetidin-1-yl]-2-oxoethoxy]-27,28-dimethyl-29,29-dioxo-5-oxa-29lambda6-thia-17,30-diazapentacyclo[15.14.2.04,33.07,12.019,22]tritriaconta-1(32),2,4(33),7(12),8,10,24-heptaen-31-one",C[C@@H]1[C@@H](C)C/C=C/[C@H](OCC(=O)N2CC(O)(C(F)(F)F)C2)[C@@H]2CC[C@H]2CN2CCCCc3cc(Cl)ccc3COc3ccc(cc32)C(=O)NS1(=O)=O,C37H45ClF3N3O7S,,173961568,level 3,107,0.5515,0,0,1,1,0.94184756,1,0.5795457,1,0,0,1,Norman_Human metabolites.csv,0.25,0,Transformation and metabolic products,C[C@@H]1[C@@H](C)C/C=C/[C@H](OCC(=O)N2CC(O)(C(F)(F)F)C2)[C@@H]2CC[C@H]2CN2CCCCc3cc(Cl)ccc3COc3ccc(cc32)C(=O)NS1(=O)=O
632,"4-[[(1S)-1-[4-chloro-8-(methylsulfonimidoyl)-1-oxo-2-phenylisoquinolin-3-yl]ethyl]amino]-8H-pyrido[2,3-d]pyrimidin-5-one",C[C@H](Nc1ncnc2[nH]ccc(=O)c12)c1c(Cl)c2cccc(S(C)(=N)=O)c2c(=O)n1-c1ccccc1,C25H21ClN6O3S,,155756502,level 3,2,0.0103,0,0,0,0,0.007705737,0,0.000496968,0,1,0,1,Norman_Pharmaceuticals.csv,0.4166666666666667,0,Pharmaceuticals,C[C@H](Nc1ncnc2[nH]ccc(=O)c12)c1c(Cl)c2cccc(S(C)(=N)=O)c2c(=O)n1-c1ccccc1
633,"(1R)-1-[(3,5-dibromo-4-methylphenyl)methyl]-2-[4-(1-methylpiperidin-4-yl)piperidin-1-yl]-4-(2-oxo-4,5-dihydro-1H-1,3-benzodiazepin-3-yl)-2-(2-oxoethyl)piperidin-1-ium-1-carboxylic acid",Cc1c(Br)cc(C[N@+]2(C(=O)O)CCC(N3CCc4ccccc4NC3=O)CC2(CC=O)N2CCC(C3CCN(C)CC3)CC2)cc1Br,C36H48Br2N5O4,,87634561,level 3,19,0.0979,0,0,0,1,1.2507205e-05,0,4.3542667e-09,0,0,0,1,Norman_Pharmaceuticals.csv,0.2790697674418604,0,Pharmaceuticals,Cc1c(Br)cc(C[N@+]2(C(=O)O)CCC(N3CCc4ccccc4NC3=O)CC2(CC=O)N2CCC(C3CCN(C)CC3)CC2)cc1Br
634,"3-[5-[(Z)-2-carboxy-2-[[5-(4-chlorophenyl)-1,3,4-oxadiazol-2-yl]sulfanyl]ethenyl]furan-2-yl]-2-methylbenzoic acid",Cc1c(C(=O)O)cccc1-c1ccc(/C=C(\Sc2nnc(-c3ccc(Cl)cc3)o2)C(=O)O)o1,C23H15ClN2O6S,,125644875,level 3,10,0.0515,0,0,0,0,9.709198e-05,0,0.30008814,0,1,0,1,Norman_Plant protection products.csv,0.35,0,Pesticides,Cc1c(C(=O)O)cccc1-c1ccc(/C=C(\Sc2nnc(-c3ccc(Cl)cc3)o2)C(=O)O)o1
635,"2-[1-(4-chlorophenyl)ethylsulfanyl]-1-[1-(1,1-dioxothiolan-3-yl)-2,5-dimethylpyrrol-3-yl]ethanone",Cc1cc(C(=O)CSC(C)c2ccc(Cl)cc2)c(C)n1C1CCS(=O)(=O)C1,C20H24ClNO3S2,,55988762,level 3,19,0.0979,0,0,0,0,0.26104158,0,0.9162276,1,1,0,1,Norman_Human metabolites.csv,0.3478260869565217,0,Transformation and metabolic products,Cc1cc(C(=O)CSC(C)c2ccc(Cl)cc2)c(C)n1C1CCS(=O)(=O)C1
636,"3-methyl-N-[2-oxo-2-(trifluoromethylamino)ethyl]-5-[5-(3,4,5-trichlorophenyl)-5-(trifluoromethyl)-4H-1,2-oxazol-3-yl]-1H-pyrrole-2-carboxamide",Cc1cc(C2=NOC(c3cc(Cl)c(Cl)c(Cl)c3)(C(F)(F)F)C2)[nH]c1C(=O)NCC(=O)NC(F)(F)F,C19H13Cl3F6N4O3,,169614079,level 3,30,0.1546,0,0,0,1,0.9851547,1,0.9954905,1,1,0,1,Industrial_chemical.csv,0.475,0,Industry and consumer goods,Cc1cc(C2=NOC(c3cc(Cl)c(Cl)c(Cl)c3)(C(F)(F)F)C2)[nH]c1C(=O)NCC(=O)NC(F)(F)F
637,"3-[2-[4-[5-(3,5-dichlorophenyl)-5-(trifluoromethyl)-4H-1,2-thiazol-3-yl]-2-methylphenyl]-2-oxoethyl]-1-(2,2,2-trifluoroethyl)pyrrolidin-2-one",Cc1cc(C2=NSC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)CC1CCN(CC(F)(F)F)C1=O,C25H20Cl2F6N2O2S,,158802839,level 3,22,0.1134,0,0,0,0,0.9802476,1,0.98997694,1,1,0,1,Industrial_chemical.csv,0.425287356321839,0,Industry and consumer goods,Cc1cc(C2=NSC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)CC1CCN(CC(F)(F)F)C1=O
638,"3-bromo-4,4,5,5-tetrafluoro-6,6-bis(4-iodo-2-methylanilino)cyclohex-2-ene-1-carboxylic acid",Cc1cc(I)ccc1NC1(Nc2ccc(I)cc2C)C(C(=O)O)C=C(Br)C(F)(F)C1(F)F,C21H17BrF4I2N2O2,,22226050,level 3,61,0.3144,0,0,0,1,0.93249804,1,0.000765576,0,1,0,1,Norman_Human metabolites.csv,0.3269230769230769,0,Transformation and metabolic products,Cc1cc(I)ccc1NC1(Nc2ccc(I)cc2C)C(C(=O)O)C=C(Br)C(F)(F)C1(F)F
639,"2-[[2,6-dibromo-4-[(E)-[1-(4-bromo-3-methylphenyl)-2,4,6-trioxo-1,3-diazinan-5-ylidene]methyl]phenoxy]methyl]benzonitrile",Cc1cc(N2C(=O)NC(=O)/C(=C\c3cc(Br)c(OCc4ccccc4C#N)c(Br)c3)C2=O)ccc1Br,C26H16Br3N3O4,,125774100,level 3,104,0.5361,0,0,1,1,0.9538491,1,0.92106,1,1,0,1,Industrial_chemical.csv,0.3066666666666666,0,Industry and consumer goods,Cc1cc(N2C(=O)NC(=O)/C(=C\c3cc(Br)c(OCc4ccccc4C#N)c(Br)c3)C2=O)ccc1Br
640,"5-[[6-chloro-3-[3-(4-chloro-3,5-dimethylphenoxy)propyl]-7-(3,5-dimethyl-1-propan-2-ylpyrazol-4-yl)-1H-indene-2-carbonyl]sulfamoyl]-N-(pyridin-4-ylmethyl)furan-2-carboxamide",Cc1cc(OCCCC2=C(C(=O)NS(=O)(=O)c3ccc(C(=O)NCc4ccncc4)o3)Cc3c2ccc(Cl)c3-c2c(C)nn(C(C)C)c2C)cc(C)c1Cl,C40H41Cl2N5O6S,,157691692,level 3,12,0.0619,0,0,0,1,0.86692333,1,0.873573,1,1,0,1,Norman_Human metabolites.csv,0.2717391304347826,0,Transformation and metabolic products,Cc1cc(OCCCC2=C(C(=O)NS(=O)(=O)c3ccc(C(=O)NCc4ccncc4)o3)Cc3c2ccc(Cl)c3-c2c(C)nn(C(C)C)c2C)cc(C)c1Cl
641,"9-(2,3-dichlorophenyl)-14-(4-methylphenyl)-3,7-dithia-5,14-diazapentacyclo[9.5.1.02,10.04,8.012,16]heptadec-4(8)-ene-6,13,15-trione",Cc1ccc(N2C(=O)C3C4CC(C3C2=O)C2C(c3cccc(Cl)c3Cl)c3sc(=O)[nH]c3SC42)cc1,C26H20Cl2N2O3S2,,16558014,level 3,66,0.3402,0,0,0,0,0.9743789,1,0.9861038,1,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.3230769230769231,0,Industry and consumer goods,Cc1ccc(N2C(=O)C3C4CC(C3C2=O)C2C(c3cccc(Cl)c3Cl)c3sc(=O)[nH]c3SC42)cc1
642,"(E)-N-[5-[1-(3-chloro-4-methylphenyl)-5-oxopyrrolidin-3-yl]-1,3,4-thiadiazol-2-yl]-3-(2-nitrophenyl)prop-2-enamide",Cc1ccc(N2CC(c3nnc(NC(=O)/C=C/c4ccccc4[N+](=O)[O-])s3)CC2=O)cc1Cl,C22H18ClN5O4S,,17203875,level 3,11,0.0567,0,0,0,0,0.7962744,1,0.7271428,1,1,0,1,Norman_Human metabolites.csv,0.3571428571428571,0,Transformation and metabolic products,Cc1ccc(N2CC(c3nnc(NC(=O)/C=C/c4ccccc4[N+](=O)[O-])s3)CC2=O)cc1Cl
643,"3-(4-bromophenyl)-2-[2-(6-methyl-2,3-dihydro-1,4-benzoxazin-4-yl)-2-oxoethyl]sulfanylthieno[3,2-d]pyrimidin-4-one",Cc1ccc2c(c1)N(C(=O)CSc1nc3ccsc3c(=O)n1-c1ccc(Br)cc1)CCO2,C23H18BrN3O3S2,,20917887,level 3,18,0.0928,0,0,0,0,0.8900401,1,0.27866533,0,1,0,1,Industrial_chemical.csv,0.3333333333333333,0,Industry and consumer goods,Cc1ccc2c(c1)N(C(=O)CSc1nc3ccsc3c(=O)n1-c1ccc(Br)cc1)CCO2
644,"(1R,2R,5S,9Z,16S,19R,20S)-21-bromo-7-(2-chloro-6-methylphenyl)-4-[(2R)-1-hydroxy-4-methylpentan-2-yl]-16-phenyl-14,23-dioxa-4,7,17-triazatetracyclo[18.2.1.01,5.02,19]tricosa-9,21-diene-3,6,13,18-tetrone",Cc1cccc(Cl)c1N1C/C=C\CCC(=O)OC[C@H](c2ccccc2)NC(=O)[C@H]2[C@@H]3O[C@@]4(C=C3Br)[C@@H]2C(=O)N([C@@H](CO)CC(C)C)[C@@H]4C1=O,C37H41BrClN3O7,,23927160,level 3,71,0.366,0,0,0,0,0.9884837,1,0.54493755,1,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.2424242424242424,0,Industry and consumer goods,Cc1cccc(Cl)c1N1C/C=C\CCC(=O)OC[C@H](c2ccccc2)NC(=O)[C@H]2[C@@H]3O[C@@]4(C=C3Br)[C@@H]2C(=O)N([C@@H](CO)CC(C)C)[C@@H]4C1=O
645,"6-bromo-3-[[1-[(2,4-dibromophenyl)methyl]indol-3-yl]methylideneamino]-2-methylquinazolin-4-one",Cc1nc2ccc(Br)cc2c(=O)n1N=Cc1cn(Cc2ccc(Br)cc2Br)c2ccccc12,C25H17Br3N4O,,126292883,level 3,68,0.3505,0,0,0,1,0.97067785,1,0.98348415,1,1,0,1,Norman_Human metabolites.csv;Norman_Drugs of abuse.csv,0.3333333333333333,0,Pharmaceuticals,Cc1nc2ccc(Br)cc2c(=O)n1N=Cc1cn(Cc2ccc(Br)cc2Br)c2ccccc12
646,"2-[12-chloro-20,20-dimethyl-23-oxo-5-(2,2,2-trifluoroethoxy)-14-oxa-2,4,6,8,18,22,31-heptazatetracyclo[22.2.2.210,13.13,7]hentriaconta-1(26),3,5,7(31),10,12,24,27,29-nonaen-18-yl]-N-(5-methyl-1,3,4-thiadiazol-2-yl)-2-oxoacetamide",Cc1nnc(NC(=O)C(=O)N2CCCOc3ccc(cc3Cl)CNc3nc(nc(OCC(F)(F)F)n3)Nc3ccc(cc3)C(=O)NCC(C)(C)C2)s1,C32H34ClF3N10O5S,,73672413,level 3,12,0.0619,0,0,0,0,0.9694716,1,0.031970605,0,1,0,1,Norman_Pharmaceuticals.csv,0.2459016393442623,0,Pharmaceuticals,Cc1nnc(NC(=O)C(=O)N2CCCOc3ccc(cc3Cl)CNc3nc(nc(OCC(F)(F)F)n3)Nc3ccc(cc3)C(=O)NCC(C)(C)C2)s1
647,"1-[(3R,9R,10S)-9-[[(4-chlorophenyl)sulfonyl-methylamino]methyl]-12-[(2R)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]-3-(3,5-dimethyl-1,2-oxazol-4-yl)urea",Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)S(=O)(=O)c1ccc(Cl)cc1)OCCCC[C@@H](C)O2,C34H46ClN5O8S,,44503145,level 3,2,0.0103,0,0,0,0,0.87548155,1,0.59531844,1,1,0,1,Norman_Pharmaceuticals.csv,0.2882882882882883,0,Pharmaceuticals,Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)S(=O)(=O)c1ccc(Cl)cc1)OCCCC[C@@H](C)O2
648,"4-[4-[2-[(9S)-7-(4-chlorophenyl)-4,5,13-trimethyl-3-thia-1,8,11,12-tetrazatricyclo[8.3.0.02,6]trideca-2(6),4,7,10,12-pentaen-9-yl]acetyl]piperazine-1-carbonyl]-2-[3-[(2-methylpropan-2-yl)oxycarbonylamino]prop-1-ynyl]benzoic acid",Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)N1CCN(C(=O)c3ccc(C(=O)O)c(C#CCNC(=O)OC(C)(C)C)c3)CC1)c1nnc(C)n1-2,C39H40ClN7O6S,,169718891,level 3,121,0.6237,0,0,1,0,0.3907411,0,0.5649848,1,1,0,1,Industrial_chemical.csv,0.5824175824175825,0,Industry and consumer goods,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)N1CCN(C(=O)c3ccc(C(=O)O)c(C#CCNC(=O)OC(C)(C)C)c3)CC1)c1nnc(C)n1-2
649,"2-[(9S)-7-(4-chlorophenyl)-4,5,13-trimethyl-3-thia-1,8,11,12-tetrazatricyclo[8.3.0.02,6]trideca-2(6),4,7,10,12-pentaen-9-yl]-N-[7-[2-(2,6-dioxopiperidin-3-yl)-1-oxo-3H-isoindol-4-yl]-2-oxoheptyl]acetamide",Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCC(=O)CCCCCc1cccc3c1CN(C1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2,C39H40ClN7O5S,,165014204,level 3,175,0.9021,0,0,1,0,0.66421306,1,0.8040165,1,1,0,1,Industrial_chemical.csv,0.4615384615384615,0,Industry and consumer goods,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCC(=O)CCCCCc1cccc3c1CN(C1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2
650,2-[(4-chlorophenoxy)methyl]-4-[3-[2-(2-cyclooctylethyl)piperidin-1-yl]propoxy]-1-(3-piperidin-4-ylpropyl)benzimidazole,Clc1ccc(OCc2nc3c(OCCCN4CCCCC4CCC4CCCCCCC4)cccc3n2CCCC2CCNCC2)cc1,C40H59ClN4O2,,141873042,level 3,95,0.4897,0,0,0,1,0.2856155,0,0.6424341,1,1,0,1,Norman_Pharmaceuticals.csv,0.3300970873786408,0,Pharmaceuticals,Clc1ccc(OCc2nc3c(OCCCN4CCCCC4CCC4CCCCCCC4)cccc3n2CCCC2CCNCC2)cc1
651,"[3-[(5-bromo-3-methyl-4-oxoquinazolin-6-yl)amino]-2-chloro-4-fluoro-N-[(3R)-3-fluoropyrrolidin-1-yl]sulfonylanilino] 2,2,2-trifluoroacetate",Cn1cnc2ccc(Nc3c(F)ccc(N(OC(=O)C(F)(F)F)S(=O)(=O)N4CC[C@@H](F)C4)c3Cl)c(Br)c2c1=O,C21H16BrClF5N5O5S,,175428916,level 3,97,0.5,0,0,0,0,0.97090757,1,0.78290236,1,0,0,1,Industrial_chemical.csv,0.2783505154639175,0,Industry and consumer goods,Cn1cnc2ccc(Nc3c(F)ccc(N(OC(=O)C(F)(F)F)S(=O)(=O)N4CC[C@@H](F)C4)c3Cl)c(Br)c2c1=O
652,"4-[3-[[[2-chloro-5-[1-[1-methyl-3-(1,1,2,2,2-pentafluoroethyl)-4-(trifluoromethyl)pyrazol-5-yl]pyrazol-4-yl]benzoyl]-(1-cyanocyclopropyl)amino]methoxycarbonyloxy]propoxy]-4-hydroxybutanoic acid",Cn1nc(C(F)(F)C(F)(F)F)c(C(F)(F)F)c1-n1cc(-c2ccc(Cl)c(C(=O)N(COC(=O)OCCCOC(O)CCC(=O)O)C3(C#N)CC3)c2)cn1,C30H27ClF8N6O8,,146293471,level 3,5,0.0258,0,0,0,0,0.002795808,0,0.13213827,0,1,0,1,EPA_PFAS.csv,0.5544554455445545,0,Industry and consumer goods,Cn1nc(C(F)(F)C(F)(F)F)c(C(F)(F)F)c1-n1cc(-c2ccc(Cl)c(C(=O)N(COC(=O)OCCCOC(O)CCC(=O)O)C3(C#N)CC3)c2)cn1
653,"(E)-2-(1H-benzimidazol-2-yl)-3-[3,5-dibromo-2-[2-nitro-4-(trifluoromethyl)phenoxy]phenyl]prop-2-enenitrile",N#C/C(=C\c1cc(Br)cc(Br)c1Oc1ccc(C(F)(F)F)cc1[N+](=O)[O-])c1nc2ccccc2[nH]1,C23H11Br2F3N4O3,,126086380,level 3,90,0.4639,0,0,0,1,0.3936841,0,0.5884418,1,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.3783783783783784,0,Industry and consumer goods,N#C/C(=C\c1cc(Br)cc(Br)c1Oc1ccc(C(F)(F)F)cc1[N+](=O)[O-])c1nc2ccccc2[nH]1
654,"(Z)-3-[3,5-dibromo-2-(2,4-dinitrophenoxy)phenyl]-2-(4-nitrophenyl)prop-2-enenitrile",N#C/C(=C\c1cc(Br)cc(Br)c1Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccc([N+](=O)[O-])cc1,C21H10Br2N4O7,,126099083,level 3,20,0.1031,0,0,0,0,0.20975062,0,0.7179675,1,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.4067796610169492,0,Industry and consumer goods,N#C/C(=C\c1cc(Br)cc(Br)c1Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccc([N+](=O)[O-])cc1
655,(E)-3-[5-[2-chloro-5-(trifluoromethyl)phenyl]furan-2-yl]-2-cyano-N-[4-(trifluoromethoxy)phenyl]prop-2-enamide,N#C/C(=C\c1ccc(-c2cc(C(F)(F)F)ccc2Cl)o1)C(=O)Nc1ccc(OC(F)(F)F)cc1,C22H11ClF6N2O3,,18863774,level 3,2,0.0103,0,0,0,1,0.61852074,1,0.7859186,1,1,0,1,Industrial_chemical.csv,0.4810126582278481,0,Industry and consumer goods,N#C/C(=C\c1ccc(-c2cc(C(F)(F)F)ccc2Cl)o1)C(=O)Nc1ccc(OC(F)(F)F)cc1
656,"2-[4-bromo-2-[(Z)-[3-(3,4-dichlorophenyl)-2-imino-4-oxo-1,3-thiazolidin-5-ylidene]methyl]phenoxy]-N-(4-chlorophenyl)acetamide",N=C1S/C(=C\c2cc(Br)ccc2OCC(=O)Nc2ccc(Cl)cc2)C(=O)N1c1ccc(Cl)c(Cl)c1,C24H15BrCl3N3O3S,,16633649,level 3,50,0.2577,0,0,0,1,0.88718134,1,0.92704326,1,1,0,1,Norman_Pharmaceuticals.csv,0.36,0,Pharmaceuticals,N=C1S/C(=C\c2cc(Br)ccc2OCC(=O)Nc2ccc(Cl)cc2)C(=O)N1c1ccc(Cl)c(Cl)c1
657,3-amino-4-[5-[4-[2-(2-chloropyrimidin-5-yl)ethoxy]-2-fluorophenyl]tetrazol-2-yl]butanoic acid,NC(CC(=O)O)Cn1nnc(-c2ccc(OCCc3cnc(Cl)nc3)cc2F)n1,C17H17ClFN7O3,,175585795,level 3,1,0.0052,0,0,0,0,6.4852196e-07,0,0.0932895,0,0,0,1,Industrial_chemical.csv,0.3076923076923077,0,Industry and consumer goods,NC(CC(=O)O)Cn1nnc(-c2ccc(OCCc3cnc(Cl)nc3)cc2F)n1
658,N'-(4-chlorophenyl)-N-[1-[2-[[(2S)-2-(diaminomethylideneamino)-6-[11-(diaminomethylideneamino)undecanoylamino]hexanoyl]amino]ethyl]-1-azaspiro[5.5]undecan-4-yl]oxamide,NC(N)=NCCCCCCCCCCC(=O)NCCCC[C@H](N=C(N)N)C(=O)NCCN1CCC(NC(=O)C(=O)Nc2ccc(Cl)cc2)CC12CCCCC2,C39H66ClN11O4,,164628573,level 3,81,0.4175,0,0,0,0,0.000158757,0,0.7246164,1,1,0,1,Norman_Human metabolites.csv,0.3218390804597701,0,Transformation and metabolic products,NC(N)=NCCCCCCCCCCC(=O)NCCCC[C@H](N=C(N)N)C(=O)NCCN1CCC(NC(=O)C(=O)Nc2ccc(Cl)cc2)CC12CCCCC2
659,"(6S,7R)-7-[[2-(6-amino-3-chloro-2-pyridinyl)-2-nitrosoacetyl]amino]-3-[[4-(2-aminoethylsulfanylmethyl)-1,2,5-thiadiazol-3-yl]sulfanyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",NCCSCc1nsnc1SC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(N=O)c3nc(N)ccc3Cl)[C@@H]2SC1,C19H19ClN8O5S4,,54143733,level 3,1,0.0052,0,0,0,0,4.543313e-05,0,0.00052082,0,0,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv;Norman_Pharmaceuticals.csv,0.4090909090909091,0,Pharmaceuticals,NCCSCc1nsnc1SC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(N=O)c3nc(N)ccc3Cl)[C@@H]2SC1
660,[(4-bromo-3-chloro-2-fluorophenyl)-(5-chloro-2-iodophenyl)methyl]hydrazine,NNC(c1cc(Cl)ccc1I)c1ccc(Br)c(Cl)c1F,C13H9BrCl2FIN2,,108038435,level 3,62,0.3196,0,0,0,1,0.9840868,1,0.99908996,1,1,0,1,Industrial_chemical.csv,0.3333333333333333,0,Industry and consumer goods,NNC(c1cc(Cl)ccc1I)c1ccc(Br)c(Cl)c1F
661,"[(2R,3S,4R,5R)-5-[6-[2-(3-bromophenyl)ethynyl]purin-9-yl]-3,4-dihydroxyoxolan-2-yl]methyl sulfamate",NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(C#Cc4cccc(Br)c4)ncnc32)[C@H](O)[C@@H]1O,C18H16BrN5O6S,,58296264,level 3,2,0.0103,0,0,0,0,1.2461521e-05,0,0.004534125,0,0,0,1,Norman_Pharmaceuticals.csv,0.6060606060606061,1,Pharmaceuticals,NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(C#Cc4cccc(Br)c4)ncnc32)[C@H](O)[C@@H]1O
662,N-[3-chloro-4-(difluoromethoxy)phenyl]-3-(2-nitro-4-sulfamoylanilino)propanamide,NS(=O)(=O)c1ccc(NCCC(=O)Nc2ccc(OC(F)F)c(Cl)c2)c([N+](=O)[O-])c1,C16H15ClF2N4O6S,,24502767,level 3,1,0.0052,0,0,0,0,0.06845464,0,0.002045435,0,0,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.4411764705882353,0,Industry and consumer goods,NS(=O)(=O)c1ccc(NCCC(=O)Nc2ccc(OC(F)F)c(Cl)c2)c([N+](=O)[O-])c1
